AuthorId,PaperIds
1675216,2005710 426519 2016431 1119437 697066 9127 770872 164245 297335 590430 1516136 1980355 1363512 634572 2193750 1291129 1025016 274512 1265091 2199329 24220 1187863 678933 447741 1138044 2022584 1464695 2069366 747893 1004530 1687997 308391 1956837 2238432 1372895 2185182 1027418 615769 458072 2030670 726989 926539 1700681 1016385 1452725 1047613 1003870 274910 1740596 978227 57647 121261 1373740 478629 1451940 513315 1288610 1679903 1118147 431769 638358 132369 1845392 1731084 672490 1866630 1980037 1032064 
1675488,1857440 1102424 112883 1591631 1988165 590821 579836 2108361 369177 121317 650786 1935448 235961 775794 1861683 1245695 648701 1070586 552441 1882616 2206708 1262504 1906033 1821677 5523 326567 1410812 1652390 2141668 436706 1896926 986752 594908 1021432 1236900 1374165 1956234 103671 1796552 786422 649156 244675 802575 1942463 1315262 191932 91574 512949 1397682 1941423 2006955 1986716 1948072 1424017 1090981 2094796 1299363 1972464 396700 635699 1020823 874902 1484691 1860504 2139536 719341 136078 1549197 1156736 2188682 2235269 2070251 1637525 398206 1055098 119161 1678200 1498168 1727348 2013042 700783 1966958 1464173 2064236 290099 1286752 904076 954723 479586 106848 110430 1339229 405647 740696 262997 1973586 1423160 348496 1383242 1824652 318278 1678147 1902402 17728 1218537 1071928 1940278 1142581 827188 402227 928562 16686 1939757 2860 1165099 195292 1330982 1916197 369442 849183 674074 912807 1006869 1650964 1193978 1564431 388361 1628424 1696006 2105003 1584171 734465 1364733 1664980 345336 1207337 1065205 1706738 1923312 2257135 123628 563435 1049322 2058364 69926 1530084 1336361 245468 114395 4825 1766616 502486 866005 1168595 1951440 1730594 1088204 1339151 570060 1266338 734013 559295 2096816 1121455 931502 1451176 94887 215206 900259 646304 1603610 1127279 291478 1190549 1601169 871568 290954 1346695 1527285 1929861 212609 1261696 370964 1760374 2090611 1810545 58992 698991 61192 1729133 111723 1008563 8809 963089 1020514 186976 1018974 1467554 1098843 389722 1028185 1814614 2197074 2136760 2241616 1112142 1259596 439371 1356871 489542 2028100 1315424 1258049 2080804 2241082 153656 1590325 420401 1305437 1820716 1991211 1244713 1764391 2251302 844324 2235421 2175516 328218 1979907 87057 1143822 116741 492035 2037644 1283580 616438 1719550 441832 510554 1313248 2018772 1462776 2195533 1152162 1773473 1455571 1648044 1157533 477074 1560687 680945 1167750 1027451 1506707 442737 1301649 1442655 1698140 333863 881995 422215 524101 527498 1711924 1297706 1771804 853267 686995 839438 392458 127742 1917684 938739 1048800 792442 79572 59256 1371850 1225923 1352385 1374398 28349 282812 1742008 1291447 1631925 1030258 397483 1569962 1701540 1762978 2044575 1645212 2204314 1549977 225939 476303 183382 2171070 1945685 979810 328765 163897 446214 2003477 42508 1536587 1214978 222720 
1675750,1177977 1344272 1437866 1797691 1162684 2109609 1781236 36691 896272 1090557 14830 2034050 1053163 1742223 1248849 333271 204260 395771 2256354 1582370 1642976 20447 1052125 2021999 710618 1083864 1552855 1621460 2092499 2099666 2096461 1299406 1578851 1000907 44973 35784 110022 1401824 236248 684392 82880 1798078 439114 610236 1235386 1453497 1272649 1964470 2233267 629682 1865649 2051504 1158557 2153389 916413 1604523 1193898 1509439 2258338 1022897 41374 215964 1568667 1267719 2012825 2045332 921765 1246097 1948558 1882178 1184919 1171850 1417097 1813057 1709954 1638781 2060153 1549176 2061545 1381950 1490804 1859955 900466 1357679 2026860 368882 2034024 1639781 2011492 886331 1944418 1919376 556896 1560856 2220893 1283932 95204 292184 198201 1656150 579413 1099444 943442 613713 1295501 815950 1997133 847690 781129 782152 456519 1712450 3552 310078 442685 956220 59359 886074 1299188 851757 1249797 1521031 1801002 1087790 1521454 902946 1389343 1154442 1910557 1585945 1605912 2009877 2057492 572291 321298 212240 1714959 1239821 850699 1511667 1818075 1493547 48938 1789691 1797370 1533396 36595 827637 1216242 1534704 345981 1399723 660202 107900 573159 1761313 1232100 997243 1667919 1403105 1767136 1914490 1106140 1807067 1451226 977112 2131671 1692885 647891 1731792 1417933 1123529 1493701 1031364 633537 1085118 16535 1629372 776377 1300663 305846 1206453 1163444 1983666 1699869 1330375 336554 65193 2050728 18086 787620 190235 1195969 1969823 1490590 1602159 1651354 620551 510101 1931412 1417363 400017 1075855 163470 1866893 127628 1307841 1208454 617090 1628266 904826 1395988 1833358 1247934 1424497 603246 505452 342123 1097834 2030524 1530982 40806 1827940 388705 1948773 1481819 613466 343737 1547278 774669 1702754 1889294 122209 970119 663107 1053761 1168960 1343669 947774 1608251 619065 1521718 1974837 1473587 801330 1559089 1518640 1523549 625710 1991821 2144300 423467 287271 1050145 802335 701470 643613 35867 820248 805349 189920 545300 1855433 2258960 1892367 723470 546317 407052 934410 573959 136198 671749 1516026 1658869 1950705 2056302 1402341 1186718 62382 1062823 2230685 150937 1633685 1464720 1819302 208771 1983357 1849727 1196924 1643387 583025 1282406 865747 1766031 1176912 923567 1254793 1957679 1953070 729222 1745691 95700 702225 2175242 1505540 1463032 550644 719540 1606891 1647170 1508050 414417 582859 360481 306576 1354944 1836575 855494 339097 494231 288914 874477 1907849 2147968 2040440 1315439 1309283 1608036 137299 985682 851025 2250046 996937 1591362 1587210 2206215 629276 500755 606729 239112 2221995 
1676042,1666087 
1677122,330337 1527825 2178005 1371134 1323071 934650 1347193 204151 1017590 2073708 148330 17891 775007 672604 1423067 797785 778965 1992995 1071871 123021 49869 1814220 1336886 1439167 323262 1785916 2195894 475957 1907252 414514 427569 647982 1369133 817324 2035371 1156392 403879 188198 141403 699169 926112 1520927 1987102 2132765 938521 907160 40985 1619605 1021972 439569 143117 1181954 1112199 1341186 
1677848,2213349 1539830 721084 1509156 346401 186619 1247487 2165754 1858296 1851603 1057266 751016 599534 1953259 1591016 395238 1233914 1550555 1177304 548820 1006547 1837778 724945 1999309 389068 162250 1760545 924355 2097602 2164414 1704125 1790908 1609704 1514162 851114 97704 216999 1194916 172912 966303 1303707 2057092 1462168 61335 1622254 1970068 258957 2156171 986250 1030792 1603716 1419249 1229442 1228928 1227647 458366 343615 847226 457081 1304694 991042 160881 945008 1275501 1936060 494179 1860706 1092191 1466457 323415 1719890 843770 1190735 377419 1818185 845893 1048715 1471042 2241160 199997 1809724 470111 1986873 261943 168584 1420848 1314350 1016621 2173993 1201188 1397792 2122013 1311108 847050 1193049 1122323 10583 1894410 534790 371973 1084675 
1678490,982429 995424 508066 880108 484341 764011 1540727 1643000 1525125 1096864 1475165 782323 1807250 302296 1867034 1169651 2095273 52609 2116364 81217 1679143 412556 394870 96353 1736119 2196577 1765395 303549 751699 95909 1971949 1253658 1468706 1691279 1996820 1653843 1130128 2158240 266314 976447 526589 436986 2243831 537683 2195696 1141223 1756132 912095 672463 1855946 1234115 1925312 1835711 140990 2073477 1168820 1890223 685997 1433004 28656 1281436 914587 2245779 788881 388030 1017021 1630354 68369 578150 512612 1463890 171085 837452 1246790 323395 334910 1936951 500277 348724 1858099 33326 41349 1347350 1518097 1134857 51463 616173 
1678698,1801570 679674 1863158 957852 1815190 1183523 1519090 823985 
1679506,907453 1778462 1009482 1345939 1894979 389822 56247 859915 537813 936730 1290938 1484293 155798 1298897 57040 1355325 144157 1058220 531635 810928 1159117 819894 1100323 1773548 1528793 280827 665897 856565 2126109 1730803 867314 341229 2234122 499689 1876689 2109158 1381860 490192 574688 716766 1766876 2206552 1951961 604886 1182798 1540853 1646284 534984 1359814 741316 926403 1250497 785087 991671 1431219 1888200 604829 1010912 268969 261543 382629 1315236 47779 1358493 2224284 916335 1993110 1014155 404362 1468548 1132163 1145730 1887678 1129073 1883759 607851 383338 36326 1920353 266079 354746 1558620 1204056 2127621 1475919 1368398 169034 459590 1724228 872514 1072705 837947 544046 1658412 247644 199204 1535008 495023 639513 2106136 1335001 1884177 696079 1089546 16392 356101 153859 
1680035,1903231 1184545 756988 206455 1095413 1195890 2066924 1874922 1485692 2083687 511888 1450206 856464 2038820 422360 2073042 829905 1033164 225353 1587809 185155 985305 603960 2038199 1051318 443700 73776 520110 843756 700716 1999531 1284137 843172 749986 961057 122528 1155991 1904790 400405 587796 1867025 613904 1252109 844300 15242 1569545 388231 926082 1192445 1522233 1152689 
1680437,254812 575445 186878 1362169 102010 722809 25641 457974 232289 1565168 1220079 855918 1092306 264172 1743659 2235017 1100838 2203715 1864674 1537121 1309663 1779934 2157147 1285591 139478 206798 1167060 917587 36240 1956559 1015502 1208290 182519 953418 1231128 1816776 1668449 19908 1247555 1717314 476993 625505 1384508 1761463 982709 904114 1895175 743470 1684396 721799 1724202 1893660 2164390 527067 530928 69733 645022 768796 195483 842520 1694743 918421 2252564 854547 132369 1224592 1823341 1549966 460300 1580183 140298 2202761 495239 1009283 654721 
1680554,2199711 362999 1336714 1074337 849288 420305 176693 673507 580753 1255520 
1680808,125925 1446318 950265 1542095 964023 1095156 694768 2175314 999700 1874531 2145250 8083 214452 2060104 245766 669608 903894 587495 1695612 994634 1869800 1770038 41053 1715564 1615527 790633 719333 2017124 1631838 867229 1197615 1013806 1234068 2034002 227409 1746830 569740 
1681388,384744 1001925 
1681702,1172525 1564569 1889367 1916852 2243090 1573151 391147 2220547 
1681782,1074453 1603802 2061092 348792 1502615 1710678 219979 722249 852598 1126978 1428768 79613 1029909 2221938 249903 383726 1713735 1227880 282439 283428 
1683184,126335 1444348 1182008 328052 91760 1378095 454574 1020893 714649 1979926 2147075 779858 870470 1323587 95810 2066497 2170688 1455158 1498919 1004583 731036 331415 640157 1045578 
1683723,1285320 1636470 703816 2053886 706245 665714 
1684914,48543 871038 976316 119381 1016600 1057397 2252786 2107983 439854 1894370 1166084 1238114 37148 
1685407,2114807 634100 544492 1968508 77544 137183 1237989 2022369 741597 1636056 804803 2116802 90608 406169 752263 771717 57475 2200450 1612670 348026 433017 1923857 186468 1103710 880739 2140732 1127267 2124344 1785136 1434666 1243431 1927446 1683727 1999958 1201921 1955580 323574 1770978 1358303 672734 1800918 805581 2200012 1091786 4786 1259846 1184162 75416 1823373 1455756 2214528 598652 1012854 119670 70515 1016176 8678 580186 1927001 457048 1097554 1554490 899641 1918464 1233973 1497396 1409587 504098 1768734 67099 1407249 818699 1809162 1585789 968852 784086 2005999 548447 1768006 1300802 1389535 1927109 1281856 1498205 976456 1196555 782455 892240 1321475 895229 1378810 1869808 1373166 1759449 1442233 461240 153776 824946 1483930 2172568 353938 1922162 305375 2027836 1262179 1229654 192320 1662775 144687 187428 1282073 283400 385024 
1687987,583998 790313 250677 1733488 744495 1678444 395111 555113 491879 808481 1969631 1435421 515863 762238 391504 1960975 989646 1795848 1583493 1214340 1130371 1750721 190525 85977 812363 334666 
1690825,78239 65498 1649149 1817434 301783 144020 1181939 1857647 636615 5868 963659 564647 1118978 1831201 414848 
1692427,533404 451243 67339 1558050 1946238 1217239 918046 24324 27411 
1693111,1802573 668076 802075 371382 1517316 66283 567810 45520 
1693145,1823995 88948 
1694363,1149370 2231262 2003252 1407376 1458288 1268591 950569 457062 1836578 685601 1540959 318110 1625304 1422608 545039 2051467 796424 880070 2191872 1549685 947838 1973470 1607788 2254696 1131283 1302723 
1694828,1946878 1666921 2006596 145809 890752 1959541 1723669 
1695351,1234985 2169427 1179433 
1697194,194119 1077916 1264609 1428094 1407952 1549646 718797 1266523 1161697 841355 1286333 1272571 500734 1014224 1164975 1611950 718951 266460 1380263 422756 310109 2238680 1784535 2185858 2029326 239699 208785 890125 1632265 1410500 581890 
1698428,502426 1881272 1559510 473076 1085550 198605 1321096 515078 285569 2102400 343255 251474 
1699526,1676225 1450654 43107 427327 115007 1422876 1578922 1320707 1450571 192724 1647441 898261 583115 79356 302330 130809 2247055 1191667 1367536 562366 320493 2244135 80873 1065809 1870054 781029 60641 884645 2121945 1448185 1481549 1723813 1401032 1675203 241600 1404606 77033 581306 2001378 270260 1590195 1356722 1295517 988075 972716 2185131 390314 99752 731047 958629 1276836 1220258 301985 1352350 1303196 201627 1974084 1457371 1718161 1734029 1380236 1293963 1764234 1641064 701320 55233 1871168 100734 2138388 1676152 2246775 1950325 1416935 534634 1465911 280168 996702 1855836 1876315 1387759 1721940 1698403 120400 1535823 185930 496713 1604933 725568 797663 526516 1158711 1234998 1769566 1138740 1346739 237533 2202668 753383 2089767 1805094 1704229 77600 1208862 91678 1826077 740635 1323290 1730329 681750 253717 1868818 2128912 636687 729523 266508 1380652 865032 1993223 282117 536805 1404414 962472 2149755 2002393 1393583 696276 2185551 698328 716757 2024913 571344 2085538 2241483 2058693 1126594 1652853 1544265 1490111 1475866 2051736 2134675 1245839 1295731 237672 1858927 308326 373345 1224421 1249629 908630 197709 150600 1019460 1883442 303240 226350 355326 1197347 354081 1054488 535831 13588 1101326 1421835 1223942 1112211 
1701447,1195514 674942 1087072 2090421 621297 253168 148015 1023304 1994142 203289 2048342 432469 1043470 1737165 463945 927048 374004 707636 2249046 684548 785409 1035487 1562997 183412 1039533 454892 122727 991272 2019953 571425 637856 1142350 1323739 1005956 1045995 973248 
1701924,1244222 1054781 84091 2109239 285238 1209587 1025650 336561 552560 1629678 2067436 2017515 553244 1603047 2127014 804965 1506084 731184 1237344 659932 504531 306906 1594308 1359255 1272022 584404 1014419 1320210 420663 537933 762455 532938 393862 987973 1470852 1176129 
1701977,1015504 1472068 309173 1303137 1155707 1242550 477907 
1702394,1818367 2154488 1948151 1915603 1857522 1371111 1985254 2216929 2011104 2112991 1188239 398499 792977 838861 1732215 945095 200895 2044348 20152 2232862 1970096 96943 314795 902063 2063006 1438101 1740179 2001432 379024 130958 1171083 1328008 1235332 1801323 744308 2142099 863165 1913192 1165671 1726556 1932635 527962 1870169 573015 766803 1769292 1891653 1199169 1687093 913823 795695 1007918 805677 2120228 699427 584356 1112344 714713 1525891 781584 1104398 2124042 2222341 2106727 575999 60153 443902 1291488 1951461 560251 2202507 125918 1878751 564954 1393881 26045 2038482 1659089 2008270 604834 1147082 1721205 311491 1079347 2134720 1369278 1456573 1310111 269172 573367 1488384 1138612 484280 1308330 2164905 809871 495131 646747 1142185 1577887 854427 1045914 993961 2054681 1274511 935819 2159750 1851009 551038 2036859 1515491 1721421 1985655 1498486 1299134 470897 665708 984935 216170 362089 41190 109668 2224738 1465953 1100900 672350 1405240 2088782 763981 2188614 2248515 842818 721882 798011 2063418 1681977 1291320 1248081 1518389 280883 913032 143920 1355564 903260 2106118 803618 947489 1208864 2084382 327002 1759260 674331 396132 597782 85151 839945 1421574 583171 724852 464129 365056 
1703537,1154442 310078 482318 1723312 1042830 1019763 204260 2044888 1445847 1582037 2099666 1054159 128964 1631680 329658 781129 1511667 1634204 822183 2054047 556437 1060163 2075535 2026891 2172298 370067 593793 47221 1878895 1780580 183646 1007962 179027 359245 1854275 864066 24897 891710 1845045 625466 1801002 248625 1983774 624405 2048276 765695 368882 1503636 1052385 1034959 1869000 709749 1283771 156848 1321130 921765 1195969 510101 66499 1547278 1050247 447893 2021999 1948773 1440184 1715776 1245759 1735229 1687095 1707058 1536043 1136682 287271 539990 1373724 545300 1172909 1791497 620551 483329 390144 1699508 532968 8188 1146068 1176042 1753243 1091461 1381950 996385 450070 601640 1516704 2113765 2125435 2220919 1981082 1415084 1315224 286605 1283307 1031500 1784097 1800371 1088136 664627 1667608 649224 2252022 717415 1015368 1623623 1094042 464219 579413 1289071 193527 1913691 1077235 1563633 2140141 1293127 1060347 484273 1185760 256479 1818075 389549 501168 302030 585063 529354 249801 825800 1404871 2115659 1621664 1696187 1299188 1891768 374193 2153389 589838 2009000 1445796 1123133 2202524 1985946 71704 2045332 1446802 287113 1025916 143693 122234 1607060 1658231 1795445 2065779 1862002 276203 2061212 1505641 1275751 1945445 787620 543069 250204 133465 510294 339854 974154 650569 559944 37601 390981 1692554 16698 403257 958857 114996 825139 719666 1394993 149808 1276274 1708328 264326 2067747 1538850 190235 1517850 850052 1813272 143638 960387 1864464 767244 1507595 1074442 1771784 1719559 846891 1578242 818049 157949 1117973 771315 228306 1881383 1256169 1121000 1538362 1981669 1849865 1946847 1451741 323023 1582606 1820376 2061078 56782 1932494 1398562 1872242 864450 521459 585543 140986 1018040 844470 1678517 601261 736940 181924 275015 731805 1092251 1771674 1608856 741888 2017940 552081 124649 774790 1793046 684164 353557 1628266 93308 522943 233748 404813 2150005 479348 811116 1579115 1034346 2110651 587024 1835616 469086 1563740 1295450 1374809 668760 604601 165701 408590 1352786 364107 1711178 1016391 61510 986693 1544260 668730 619065 1274933 889181 129573 1761827 1990666 528389 2157060 
